Id,Label,GeoCategory,Affilations,Main Role,All Roles,Debut Year,Debut Region,Debut at Private Studio,lat,lon
5801,"姚关荣","Beijing","Beijing Film Studio (7) & August First Film Studio (3)","指挥","指挥 (10)",1963,"Beijing","False",39.51291397427915,116.67685495880185
5802,"刘万仁","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Beijing","False",39.33180341104777,117.33221536218733
5803,"吴乙","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Beijing","False",40.53651004472802,116.55345185877076
5804,"李明杰","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",40.20089376847615,116.43943870505862
5805,"杨建业","Beijing","Beijing Film Studio (2)","Acting","Acting (2)",1963,"Beijing","False",39.053812119469555,116.81306902175197
5806,"王秉林","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",40.48772582821181,115.94747606604506
5807,"贺守文","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",39.199453986593014,116.65940952649338
5808,"门玉凤","Beijing","Beijing Film Studio (3)","特技美术","特技美术 (3)",1963,"Beijing","False",40.48805462095858,116.32894207092012
5809,"杨永纯","Beijing","Beijing Film Studio (5)","照明","照明 (5)",1963,"Beijing","False",39.408702798921766,116.83962320489717
5810,"马佳","Beijing","Beijing Film Studio (2)","Acting","Acting (2)",1963,"Beijing","False",39.10760501775775,116.66904715311028
5811,"晓宾","Beijing","Beijing Film Studio (1)","美术","美术 (1)",1963,"Beijing","False",40.1965061851312,117.17975344622242
5812,"江定仙","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)",1963,"Beijing","False",39.20253631960186,117.37889411154647
5813,"马少孔","Beijing","Beijing Film Studio (2)","制片","制片 (2)",1963,"Beijing","False",40.46759290123722,117.37787618205934
5814,"徐光耀","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Beijing","False",40.669985240016345,116.86718102654869
5815,"安吉斯","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",38.9797582047992,117.034972804358
5816,"吴克勤","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",40.09929472808429,116.44039109690954
5817,"李小燕","Beijing","Beijing Film Studio (1)","Acting","Acting (1)",1963,"Beijing","False",40.72504378878354,115.87428139917499
5818,"袁其励","Beijing","Beijing Film Studio (2)","Acting","Acting (2)",1963,"Beijing","False",40.718365242960026,115.70350334283434
5819,"侯冠群","Beijing","Beijing Film Studio (3)","Acting","Acting (3)",1963,"Beijing","False",39.19859979526693,116.63307455063457
5820,"王兆麟","Beijing","Beijing Film Studio (4)","摄影","摄影 (3) & 副摄影 (1)",1963,"Beijing","False",40.35589204632141,116.29771090949802
5821,"王彬","Beijing","Beijing Film Studio (2)","制片","制片 (2)",1963,"Beijing","False",40.79259388608003,117.20651380463194
5822,"刘秀荣","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",0.28488123719294833,0.5311863815280911
5823,"张春孝","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",0.9784127967532639,0.8740355080109421
5824,"朱秉谦","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",-0.7464352303673829,-0.9998116851055052
5825,"王梦云","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",0.6623765692511039,-0.4887750888818547
5826,"王荣增","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",0.1954630117042644,0.9943537913870466
5827,"李光","Beijing","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1) & August First Film Studio (1)","Acting","Acting (2)",1963,"Beijing","False",40.471266758305184,116.3253385968394
5828,"陈国为","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",-0.006328519125490928,-0.4465224995847952
5829,"王仲讳","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",-0.34505354216707795,-0.001861118582922039
5830,"孔新垣","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",-0.6737233562904532,0.16102920593644487
5831,"刘长生","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",0.5440284054553062,0.17610656982844963
5832,"刘学钦","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","Acting","Acting (1)",1963,"Beijing / Hong Kong","False",-0.030666648554000808,-0.44548498058058783
5833,"黄心一","Beijing","Beijing Film Studio (2) & Hong Kong Fanhua Film Company (1)","摄影","摄影 (2)",1963,"Beijing / Hong Kong","False",40.40032587656424,115.86720159297667
5834,"黄金陆","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","音乐设计","音乐设计 (1)",1963,"Beijing / Hong Kong","False",-0.9717343161669934,0.7829416165162428
5835,"杨津亭","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","音乐设计","音乐设计 (1)",1963,"Beijing / Hong Kong","False",0.9338985018526262,0.7435448438221766
5836,"张桂良","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","指挥","指挥 (1)",1963,"Beijing / Hong Kong","False",-0.040920838362668466,-0.8865048163403779
5837,"唐济英","Beijing / Hong Kong","Beijing Film Studio (1) & Hong Kong Fanhua Film Company (1)","指挥","指挥 (1)",1963,"Beijing / Hong Kong","False",0.11468448413869181,0.9452958356224062
5838,"陈伯钧","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state)","False",31.020003241775413,120.49019929557937
5839,"王绍平","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.649587302528094,122.20570692921919
5840,"李道君","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.79270779073381,121.12087102637827
5841,"武也文","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)",1963,"Shanghai (state)","False",30.836064387892556,121.78093458234032
5842,"达式常","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (2)","Acting","Acting (3)",1963,"Shanghai (state)","False",31.924468269330625,122.46834535196903
5843,"谢檠前","Shanghai (state)","Haiyan Film Studio (2)","美工","美工 (2)",1963,"Shanghai (state)","False",30.565742426511903,121.49209399835057
5844,"赵光沛","Shanghai (state)","Haiyan Film Studio (3)","导演助理","导演助理 (2) & 助理导演 (1)",1963,"Shanghai (state)","False",31.91498083671251,120.65689271460951
5845,"陈西汀","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state) / Hong Kong","False",0.2923632198643935,-0.6132547360166876
5846,"王熙春","Shanghai (private)","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1) & Datong Film Company (1) & 新中华影业公司 (1) & Guotai Film Company (1)","Acting","Acting (4)",1951,"Shanghai (private)","True",30.436357288703896,120.51400729209716
5847,"童祥苓","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",-0.6983595790299839,-0.42859812987780876
5848,"李多芬","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.05135737716967781,-0.5366039285444735
5849,"伊鸣铎","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",-0.009412253479503141,0.24935739015750458
5850,"查长生","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Jinsheng Film Company (1)","操琴","操琴 (1)",1963,"Shanghai (state) / Hong Kong","False",0.8003452653262684,-0.8028470912077694
5851,"笑嘻嘻","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)",1963,"Shanghai (state)","False",31.976155352838386,121.90042705654916
5852,"绿杨","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)",1963,"Shanghai (state)","False",31.363383486613593,120.51505402556923
5853,"叶一青","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state)","False",31.213390591890622,121.26580568718315
5854,"杨华生","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",32.143907335054166,120.8054651548608
5855,"红榴","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.310216787907237,122.35484555081909
5856,"张樵侬","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.594149579743043,120.54320318667702
5857,"何凤","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.94170221427426,122.01586191495066
5858,"丹枫","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.50671444419857,120.87824857645049
5859,"张利音","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",32.01616907772351,121.4494756895875
5860,"丹琳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.26822725707303,122.44485799184395
5861,"沈一乐","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.924671118593285,121.44100733985088
5862,"筱声咪","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.563814746383382,122.17637938211341
5863,"龚万里","Shanghai (state) / Xi'an","Haiyan Film Studio (1) & Xi'an Film Studio (1)","指挥","指挥 (2)",1963,"Shanghai (state) / Xi'an","False",-0.8321544787421036,-0.16116178220096766
5864,"李璟","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.99529864802204,121.1664251726583
5865,"白梅","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.90952457866166,120.59225853386218
5866,"孟庆良","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.26941391898545,120.64531233360566
5867,"赵矛","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)",1963,"Shanghai (state)","False",31.26036868095465,121.43192591691803
5868,"史济普","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",32.098690598374766,122.2051309731367
5869,"邱丽莉","Beijing / Shanghai (state)","Haiyan Film Studio (1) & Beijing Film Studio (1)","Acting","Acting (2)",1963,"Shanghai (state)","False",-0.46563778930184174,-0.07474109089301839
5870,"徐俊杰","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)",1963,"Shanghai (state)","False",31.506466496475586,121.03375640021135
5871,"刘声远","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.266290405209443,122.42789558213549
5872,"姜琦","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.83882641411257,121.10757319797446
5873,"王玉珊","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)",1963,"Shanghai (state)","False",32.12209507468409,122.43664885167559
5874,"史久铭","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)",1963,"Shanghai (state)","False",31.460090981081752,121.0446317218766
5875,"陆洪非","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state) / Hong Kong","False",-0.9901167011705712,-0.0775060803258465
5876,"金芝","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state) / Hong Kong","False",-0.38559271499192094,-0.8392883018660102
5877,"黄宗毅","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.04494298761868709,0.014326282884336905
5878,"麻彩楼","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.3476207237855984,-0.5363792382845969
5879,"徐庆平","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",-0.06420335782217612,-0.08176867304933877
5880,"张传宏","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.4065360850751394,-0.1871920124120816
5881,"查瑞和","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",-0.886297855871079,0.2436109737021641
5882,"丁翠霞","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",-0.9794960827812444,-0.9471740899492771
5883,"戴金和","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.91228911150479,0.6508144263621329
5884,"孙怀仁","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","Acting","Acting (1)",1963,"Shanghai (state) / Hong Kong","False",0.3925963140204174,-0.0858712544004383
5885,"方绍墀","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","作曲","作曲 (1)",1963,"Shanghai (state) / Hong Kong","False",0.9795957433874789,-0.6953757830048186
5886,"沈克福","Shanghai (state) / Hong Kong","Haiyan Film Studio (1) & Hong Kong Dapeng Film Company (1)","化妆","化妆 (1)",1963,"Shanghai (state) / Hong Kong","False",0.6148644401504113,0.549345720197947
5887,"宋桂馥","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",32.05245048160305,121.43395144956611
5888,"李英","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",30.45109814663092,121.42042343642085
5889,"李洪喜","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)",1963,"Shanghai (state)","False",31.233320269138687,120.67659728763135
5890,"徐才根","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (3)",1963,"Shanghai (state)","False",31.221936254382598,121.66178285771808
5891,"张云立","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (3)",1963,"Shanghai (state)","False",32.20322539344695,121.61884150693433
5892,"萧珩","Shanghai (state)","Tianma Film Studio (3) & August First Film Studio (1)","作曲","作曲 (4)",1963,"Shanghai (state)","False",31.101904279737994,121.80679042826158
5893,"孙伯威","Shanghai (state)","Tianma Film Studio (1)","军事顾问","军事顾问 (1)",1963,"Shanghai (state)","False",31.25789960024548,120.70582033979855
5894,"夏存芳","Shanghai (state)","Tianma Film Studio (1)","烟火","烟火 (1)",1963,"Shanghai (state)","False",31.372784121924855,121.56229604765598
5895,"陈靖","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)",1963,"Shanghai (state)","False",30.698451144435897,121.18636149632252
