王姣,Shanghai (state),Shanghai Film Studio (1)
艾洪力,Shanghai (state),Shanghai Film Studio (1)
丁然,Shanghai (state),Shanghai Film Studio (1)
夏天,Shanghai (state),Shanghai Film Studio (1)
凌云,Shanghai (state),Shanghai Film Studio (1)
王提,Shanghai (state),Shanghai Film Studio (1)
魏健,Shanghai (state),Shanghai Film Studio (1)
白穆,Shanghai (state),Shanghai Film Studio (2)
钱千里,Shanghai (state),Shanghai Film Studio (1)
谭云,Shanghai (state),Shanghai Film Studio (1)
黄准,Shanghai (state),Shanghai Film Studio (1)
朱伟刚,Shanghai (state),Shanghai Film Studio (2)
马瑜,Shanghai (state),Shanghai Film Studio (1)
姜亦素,Shanghai (state),Shanghai Film Studio (2)
戴胜潮,Shanghai (state),Shanghai Film Studio (1)
陈忠豪,Shanghai (state),Shanghai Film Studio (1)
朱崇懋,Shanghai (state),Shanghai Film Studio (1)
姚牧,Shanghai (state),Shanghai Film Studio (1)
王为一,Shanghai (state),Shanghai Film Studio (1)
白桦,Shanghai (state),Shanghai Film Studio (1)
吴漾,Shanghai (state),Shanghai Film Studio (1)
于洋,Shanghai (state),Shanghai Film Studio (1)
孙景璐,Shanghai (state),Shanghai Film Studio (1)
刘琼,Shanghai (state),Shanghai Film Studio (1)
范雪朋,Shanghai (state),Shanghai Film Studio (1)
陈珉,Shanghai (state),Shanghai Film Studio (1)
牛舞,Shanghai (state),Shanghai Film Studio (1)
仲星火,Shanghai (state),Shanghai Film Studio (1)
吴南山,Shanghai (state),Shanghai Film Studio (1)
张乾,Shanghai (state),Shanghai Film Studio (1)
方伯,Shanghai (state),Shanghai Film Studio (1)
梁山,Shanghai (state),Shanghai Film Studio (1)
韩尚义,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
汪滔,Shanghai (state),Shanghai Film Studio (1)
陆云,Shanghai (state),Shanghai Film Studio (1)
林秉生,Shanghai (state),Shanghai Film Studio (2)
彭华,Shanghai (state),Shanghai Film Studio (1)
杨华,Shanghai (state),Shanghai Film Studio (1)
韦布,Shanghai (state),Shanghai Film Studio (1)
林农,Shanghai (state),Shanghai Film Studio (1)
羽山,Shanghai (state),Shanghai Film Studio (1)
舒绣文,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
师伟,Shanghai (state),Shanghai Film Studio (1)
周森冠,Shanghai (state),Shanghai Film Studio (1)
丁惟敏,Shanghai (state),Shanghai Film Studio (1)
刘文华,Shanghai (state),Shanghai Film Studio (1)
任伟民,Shanghai (state),Shanghai Film Studio (1)
何剑非,Shanghai (state),Shanghai Film Studio (1)
谢怡冰,Shanghai (state),Shanghai Film Studio (1)
徐嘉彤,Shanghai (state),Shanghai Film Studio (1)
毕联录,Shanghai (state),Shanghai Film Studio (1)
刘惠明,Shanghai (state),Shanghai Film Studio (1)
任申,Shanghai (state),Shanghai Film Studio (1)
阮裴,Shanghai (state),Shanghai Film Studio (1)
顾温厚,Shanghai (state),Shanghai Film Studio (1)
凌雷,Shanghai (state),Shanghai Film Studio (3)
陆仲伯,Shanghai (state),Shanghai Film Studio (2)
丁里,Shanghai (state),Shanghai Film Studio (3)
王大卫,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
赵家树,Shanghai (state),Shanghai Film Studio (1)
应云卫,Shanghai (state),Shanghai Film Studio (1)
包时,Shanghai (state),Shanghai Film Studio (1)
赵抒音,Shanghai (state),Shanghai Film Studio (2)
强明,Shanghai (state),Shanghai Film Studio (1)
高笑鸥,Shanghai (state),Shanghai Film Studio (1)
曾昌,Shanghai (state),Shanghai Film Studio (1)
张燕,Shanghai (state),Shanghai Film Studio (1)
陈克,Shanghai (state),Shanghai Film Studio (1)
陈民魂,Beijing / Shanghai (state),Shanghai Film Studio (1) & Central Newsreel and Documentary Film Studio (1)
张曦白,Shanghai (state),Shanghai Film Studio (2) & Shandong Film Studio (1)
天然,Shanghai (state),Shanghai Film Studio (1)
卢钰,Shanghai (state),Shanghai Film Studio (1)
金兆元,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
陈西禾,Shanghai (state),Shanghai Film Studio (1)
孙芋,Shanghai (state),Shanghai Film Studio (1)
布加里,Shanghai (state),Shanghai Film Studio (1)
周敏,Shanghai (state),Shanghai Film Studio (1)
王琪,Shanghai (state),Shanghai Film Studio (1)
孙凤琴,Shanghai (state),Shanghai Film Studio (1)
朱静,Shanghai (state),Shanghai Film Studio (1)
刘福安,Shanghai (state),Shanghai Film Studio (1)
韦纯葆,Shanghai (state),Shanghai Film Studio (1)
王元元,Shanghai (state),Shanghai Film Studio (1)
蒋幼安,Shanghai (state) / Shandong,Shanghai Film Studio (1) & Shandong Film Studio (1)
吴法林,Shanghai (state),Shanghai Film Studio (1)
桑弧,Shanghai (state),Shanghai Film Studio (1)
黄沙,Shanghai (state),Shanghai Film Studio (1)
袁雪芬,Shanghai (state),Shanghai Film Studio (1)
张桂凤,Shanghai (state),Shanghai Film Studio (1)
魏小云,Shanghai (state),Shanghai Film Studio (1)
吕云浦,Shanghai (state),Shanghai Film Studio (1)
吴天芳,Shanghai (state),Shanghai Film Studio (1)
范瑞娟,Shanghai (state),Shanghai Film Studio (1)
吕瑞英,Shanghai (state),Shanghai Film Studio (1)
金艳芳,Shanghai (state),Shanghai Film Studio (1)
冯小侬,Shanghai (state),Shanghai Film Studio (1)
项彩莲,Shanghai (state),Shanghai Film Studio (1)
刘如曾,Shanghai (state),Shanghai Film Studio (1)
万国强,Shanghai (state),Shanghai Film Studio (1)
朱朝升,Shanghai (state),Shanghai Film Studio (1)
万超尘,Shanghai (state),Shanghai Film Studio (1)
陈安卿,Shanghai (state),Shanghai Film Studio (1)
康涌涛,Shanghai (state),Shanghai Film Studio (1)
胡若思,Shanghai (state),Shanghai Film Studio (1)
孔兴友,Shanghai (state),Shanghai Film Studio (1)
田志高,Shanghai (state),Shanghai Film Studio (1)
倪亦非,Shanghai (state),Shanghai Film Studio (1)
苗祝三,Shanghai (state),Shanghai Film Studio (1)
张光宇,Shanghai (state),Shanghai Film Studio (1)
佐临,Shanghai (state),Shanghai Film Studio (1)
吴白萄,Shanghai (state),Shanghai Film Studio (1)
俞介君,Shanghai (state),Shanghai Film Studio (1)
杨彻,Shanghai (state),Shanghai Film Studio (1)
谢鸣,Shanghai (state),Shanghai Film Studio (1)
王兰英,Shanghai (state),Shanghai Film Studio (1)
