Id,Label,GeoCategory,Affilations,Main Role,All Roles
0,"黄粲","Northeast","Changchun Film Studio (2)","Director","Director (2) & Scriptwriter (1)"
1,"王家乙","Northeast","Changchun Film Studio (1)","Director","Director (1)"
2,"凌鹤","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
3,"潘凤霞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
4,"董庆祁","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
5,"乐一生","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
6,"杨桂仙","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
7,"邹莉莉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
8,"祝盛增","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
9,"熊中彬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
10,"王春泉","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
11,"张晕","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
12,"史维钩","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
13,"刘金乃","Northeast","Changchun Film Studio (3)","美术","美工 (1) & 美术 (2)"
14,"乘舟","Northeast","Changchun Film Studio (1)","音乐","音乐 (1)"
15,"张禹田","Northeast","Changchun Film Studio (2)","音乐设计 | 音乐","音乐 (1) & 音乐设计 (1)"
16,"林秉成","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
17,"张凤侣","Northeast","Changchun Film Studio (2)","录音","录音 (2)"
18,"赖静","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
19,"赵心水","Northeast","Changchun Film Studio (2)","Director","Director (2)"
20,"常甄华","Northeast","Changchun Film Studio (2)","Acting | 副导演 | Director","Director (1) & Acting (1) & 副导演 (1)"
21,"第四创作组集体创作-张天民","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
22,"刘世龙","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
23,"潘德民","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
24,"恩和森","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","Acting","Acting (2)"
25,"李希达","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
26,"贺小书","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
27,"赵文瑜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
28,"方化","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
29,"许蓝","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
30,"吴凤兰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
31,"刘永臻","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
32,"王桂枝","Northeast","Changchun Film Studio (2)","美工","美工 (2)"
33,"雷振邦","Northeast","Changchun Film Studio (2)","作曲","作曲 (2)"
34,"隋锡忠","Northeast","Changchun Film Studio (3)","录音","录音 (3)"
35,"尹升山","Northeast","Changchun Film Studio (6)","指挥","指挥 (6)"
36,"王逸","Northeast","Changchun Film Studio (1)","Director","Director (1)"
37,"任颐","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
38,"夏佩杰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
39,"郭小晞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
40,"张辉","Northeast","Changchun Film Studio (4)","Acting","Acting (4)"
41,"金伯海","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
42,"沙娜","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
43,"张凤来","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
44,"李万城","Northeast","Changchun Film Studio (5)","Acting","Acting (5)"
45,"梁音","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
46,"张勤箴","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
47,"刘振中","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
48,"蓝群","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
49,"徐迅行","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
50,"王延盛","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
51,"章薇","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
52,"汪一之","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
53,"李俊杰","Northeast","Changchun Film Studio (1)","美术","美术 (1)"
54,"林雪松","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
55,"阎冀","Northeast","Changchun Film Studio (2)","录音","录音 (2)"
56,"张凤翔","Northeast","Changchun Film Studio (2)","Acting | 副导演","副导演 (1) & Acting (1)"
57,"陈戈","Northeast","Changchun Film Studio (2)","Acting | Director","Director (1) & Acting (1)"
58,"林栋志","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
59,"王梅金","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
60,"林元","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
61,"陈兆加","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
62,"朱金顺","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
63,"王国金","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
64,"傅清连","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
65,"傅起云","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
66,"吴国相","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
67,"黄瑞椿","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
68,"冯桂庭","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
69,"李凡","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
70,"王继贤","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
71,"陈其芬","Northeast","Changchun Film Studio (4)","作曲","音乐设计 (1) & 作曲 (2) & 配曲 (1)"
72,"申顾礼","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
73,"韩敏","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
74,"袁乃晨","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting | Director","Director (1) & Acting (1)"
75,"李西林","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Scriptwriter","Scriptwriter (1)"
76,"白德彰","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
77,"郭书田","Beijing","Changchun Film Studio (1) & Xi'an Film Studio (1) & Beijing Film Studio (2) & Tianjin Film Studio (1)","Acting","Acting (3)"
78,"鄂长林","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
79,"马陋夫","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","Acting","Acting (2)"
80,"张冲霄","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
81,"盛林中","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","Acting","Acting (2)"
82,"王景芳","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
83,"黄延恩","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
84,"卢桂兰","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
85,"温祥林","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","Acting","Acting (2)"
86,"刘茂堂","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
87,"邵万林","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
88,"李林","Beijing","Changchun Film Studio (1) & Xi'an Film Studio (1) & August First Film Studio (2)","录音","Acting (1) & 录音 (2)"
89,"王洁人","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
90,"张静","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","Acting","Acting (1)"
91,"吴国疆","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","摄影","摄影 (1)"
92,"王崇","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","美术","美术 (1)"
93,"李耀东","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","作曲","作曲 (2)"
94,"张剑平","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","录音","录音 (1)"
95,"高东生","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","军事顾问","军事顾问 (1)"
96,"王枫","Xi'an / Northeast","Changchun Film Studio (1) & Xi'an Film Studio (1)","副导演","副导演 (1)"
97,"白天民","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","特技设计","特技设计 (2)"
98,"彭守仁","Northeast","Changchun Film Studio (2) & Xi'an Film Studio (1)","特技摄影","特技摄影 (2)"
99,"李克武","Northeast","Changchun Film Studio (3) & Xi'an Film Studio (1)","指挥","指挥 (3)"
100,"刘群","Northeast","Changchun Film Studio (1)","Director","Director (1)"
101,"第三创作组集体创作-李玉华","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
102,"李春城","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
103,"张巨光","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
104,"田烈","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
105,"刘惠明","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
106,"张志奎","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
107,"吴必克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
108,"荆杰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
109,"齐花坦","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
110,"孟翠英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
111,"赵宝华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
112,"王瑞楼","Northeast / Tianjin","Changchun Film Studio (1) & Tianjin Film Studio (1)","Acting","Acting (2)"
113,"李颉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
114,"常彦","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
115,"杨蔚","Northeast","Changchun Film Studio (1)","美术","美术 (1)"
116,"刘兴福","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
117,"王士","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
118,"方荧","Northeast","Changchun Film Studio (1)","Acting | Director","Director (1) & Acting (1)"
119,"沈阳铁路公安集体创作-陈治洪","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
120,"王文林","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
121,"马家骥","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
122,"印质明","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
123,"周文彬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
124,"叶琳琅","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
125,"李博","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
126,"蒙纳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
127,"金林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
128,"宋雪娟","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
129,"罗泰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
130,"段斌","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
131,"杨丛","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
132,"娄彰后","Northeast","Changchun Film Studio (3)","作曲","作曲 (3)"
133,"徐渭","Northeast","Changchun Film Studio (2)","美工 | 美术","美术 (1) & 美工 (1)"
134,"康瑞新","Northeast","Changchun Film Studio (2)","录音","录音 (2)"
135,"洪堤","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
136,"杨德义","Northeast","Changchun Film Studio (1)","顾问","顾问 (1)"
137,"朱文顺","Northeast","Changchun Film Studio (1)","Director","Director (1)"
138,"赵乐璞","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
139,"李亚林","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
140,"刘儒","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
141,"任伟民","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
142,"黄玲","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
143,"庞学勤","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
144,"郭振清","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
145,"侯健夫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
146,"李瑛","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
147,"卢庭兰","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
148,"史可夫","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
149,"杨洗","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
150,"张健佑","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
151,"王健华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
152,"马士达","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
153,"谭成江","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
154,"赵斌","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
155,"包杰","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
156,"李怀禄","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
157,"刘学尧","Northeast","Changchun Film Studio (1)","美术","美术 (1)"
158,"黄力加","Northeast","Changchun Film Studio (3)","录音","录音 (3)"
159,"臧愚","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
160,"彭向洲","Northeast","Changchun Film Studio (1)","铁路顾问","铁路顾问 (1)"
161,"林克","Northeast","Changchun Film Studio (3)","副导演","副导演 (3)"
162,"陶世恭","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
163,"王玉如","Northeast","Changchun Film Studio (1)","特技摄影","特技摄影 (1)"
164,"陈鸿生","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
165,"马世达","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
166,"何仲洲","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
167,"高风新","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
168,"刘伯弘","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
169,"姚明新","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
170,"云连生","Northeast","Changchun Film Studio (1)","美术设计","美术设计 (1)"
171,"阎视华","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
172,"张其","Northeast","Changchun Film Studio (1)","Director","Director (1)"
173,"刘增庆","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
174,"金励","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
175,"刘连池","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
176,"荣若沛","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
177,"孙德中","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
178,"张生","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
179,"刘彤彦","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
180,"于丹","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
181,"杨启天","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
182,"孙笑非","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
183,"隋桂凤","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
184,"郭银龙","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
185,"荣振东","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
186,"刘汉璞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
187,"张犟","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
188,"史维钧","Northeast","Changchun Film Studio (1)","美术设计","美术设计 (1)"
189,"白崇岩","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
190,"张世伦","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
191,"赵金闹","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
192,"陈秉中","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
193,"刘春海","Northeast","Changchun Film Studio (1)","特技摄影","特技摄影 (1)"
194,"辛秋花","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
195,"陈淑缓","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
196,"王辛未","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
197,"王增顺","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
198,"周淑琴","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
199,"王纪芬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
200,"储树林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
201,"白玉昌","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
202,"高玉春","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
203,"李霄楼","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
204,"周子乔","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
205,"王贯英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
206,"高孝先","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
207,"梁玉管","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
208,"崔澄田","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
209,"张锦花","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
210,"李凤云","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
211,"高小象","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
212,"杨吉松","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
213,"裴宗义","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
214,"王崇文","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
215,"沙人文","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
216,"苏里","Northeast","Changchun Film Studio (1)","Director","Director (1)"
217,"乔羽","Beijing / Northeast","Changchun Film Studio (1) & Beijing Film Studio (1)","Scriptwriter | 歌词","Scriptwriter (1) & 歌词 (1)"
218,"黄婉秋","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
219,"张文君","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
220,"夏宗学","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
221,"马晶","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
222,"卢丽明","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
223,"阮蔚霞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
224,"张宁","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
225,"贺汝瑜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
226,"徐峻泰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
227,"张丽贤","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
228,"刘凤英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
229,"郭镇铤","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
230,"尹志","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
231,"童景文","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
232,"张起国","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
233,"韩维钧","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
234,"姜树森","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
235,"傅锦华","Northeast","Changchun Film Studio (1)","独唱","独唱 (1)"
236,"李敏玲","Northeast","Changchun Film Studio (1)","独唱","独唱 (1)"
237,"张辛实","Northeast","Changchun Film Studio (1)","Director","Director (1)"
238,"林杉","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
239,"张园","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
240,"蔺娜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
241,"孙羽","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
242,"牛千","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
243,"毛英海","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
244,"陈克然","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
245,"倪长波","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
246,"李承伟","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
247,"王振英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
248,"李毅","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
249,"毕夫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
250,"周克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
251,"严皇","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
252,"陈翔","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
253,"李金福","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
254,"王雷","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
255,"车明","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
256,"佟宗德","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
257,"苏新","Northeast","Changchun Film Studio (1)","顾问","顾问 (1)"
258,"王岚","Northeast","Changchun Film Studio (1)","副导演","副导演 (1)"
259,"曾未之","Northeast","Changchun Film Studio (1)","Director","Director (1)"
260,"长春市评剧团集体创作-沈瑞苓","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
261,"潘希贤","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
262,"张巨辉","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
263,"王曼苓","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
264,"刘奎英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
265,"张晓雯","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
266,"郭贵臣","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
267,"张桂霞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
268,"王贵卿","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
269,"杜文彬","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
270,"李春生","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
271,"杨海亭","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
272,"王振国","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
273,"雪玉霜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
274,"刘雅琴","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
275,"孙菊兰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
276,"蒋振楼","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
277,"于德江","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
278,"孙世祥","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
279,"张世奎","Northeast","Changchun Film Studio (1)","唱腔设计","唱腔设计 (1)"
280,"范明山","Northeast","Changchun Film Studio (1)","唱腔设计","唱腔设计 (1)"
281,"吴天","Northeast","Changchun Film Studio (1)","Director","Director (1)"
282,"毛达志","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
283,"王永春","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
284,"李小楼","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
285,"金双全","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
286,"李铁山","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
287,"王文芳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
288,"杨玉英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
289,"王福来","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
290,"常盛勇","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
291,"广布道尔基","Northeast","Changchun Film Studio (1)","Director","Director (1)"
292,"李鉴尧","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
293,"浦克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
294,"徐步奎","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
295,"诸葛犟","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
296,"宋保义","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
297,"范雅珍","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
298,"宋英春","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
299,"陆小雅","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
300,"潘淑兰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
301,"庄严","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
302,"许珂","Beijing","Beijing Film Studio (1)","Director","Director (1)"
303,"梅兰芳","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
304,"言慧珠","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
305,"俞振飞","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
306,"华传浩","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
307,"崔鬼","Beijing","Beijing Film Studio (1)","艺术指导","艺术指导 (1)"
308,"聂晶","Beijing","Beijing Film Studio (3)","摄影","摄影 (3)"
309,"秦威","Beijing","Beijing Film Studio (2)","美工 | 美术","美术 (1) & 美工 (1)"
310,"辛青华","Beijing","Beijing Film Studio (1)","配曲","配曲 (1)"
311,"苏荣宗","Beijing","Beijing Film Studio (1)","配曲","配曲 (1)"
312,"吕宪昌","Beijing","Beijing Film Studio (5)","录音","录音 (5)"
313,"朱传茗","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
314,"方传芸","Beijing / Shanghai (state)","Beijing Film Studio (1) & Haiyan Film Studio (1)","顾问 | 舞蹈指导","顾问 (1) & 舞蹈指导 (1)"
315,"郑传鉴","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
316,"陈方千","Beijing","Beijing Film Studio (4) & Tianjin Film Studio (1)","Scriptwriter | 副导演","副导演 (2) & Director (1) & Scriptwriter (2)"
317,"孙鸿魁","Beijing","Beijing Film Studio (2)","化妆","化妆 (2)"
318,"傅正义","Beijing","Beijing Film Studio (2)","剪接 | 剪辑","剪接 (1) & 剪辑 (1)"
319,"张海山","Beijing","Beijing Film Studio (3)","照明","照明 (3)"
320,"胡其明","Beijing","Beijing Film Studio (2)","制片主任","制片主任 (2)"
321,"谢添","Beijing","Beijing Film Studio (2)","Director","Director (2) & Scriptwriter (1) & Acting (1)"
322,"集体创作-谢添","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
323,"高洪涛","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
324,"张家克","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
325,"崔嵬","Beijing","Beijing Film Studio (2) & Tianjin Film Studio (1)","Acting | Director","Director (1) & Acting (1)"
326,"陈怀皑","Beijing","Beijing Film Studio (1)","Director","Director (1)"
327,"范钧宏","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
328,"吕瑞明","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
329,"王晶华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
330,"杨秋玲","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
331,"梁幼莲","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
332,"郭锦华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
333,"王望蜀","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
334,"杨淑琴","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
