Id,Label,GeoCategory,Affilations,Main Role,All Roles
277,"王雷","Northeast","Changchun Film Studio (2) & Inner Mongolia Film Studio (1)","摄影","摄影 (2)"
278,"娄彰后","Northeast","Changchun Film Studio (2) & Inner Mongolia Film Studio (1)","作曲","作曲 (2)"
279,"佟宗德","Northeast","Changchun Film Studio (2) & Inner Mongolia Film Studio (1)","录音","录音 (2)"
280,"阎序中","Northeast","Changchun Film Studio (2) & Inner Mongolia Film Studio (1)","特技摄影","特技摄影 (2)"
281,"严恭","Northeast","Changchun Film Studio (1)","Director","Director (1)"
282,"刘厚明","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
283,"庞学勤","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
284,"成凌","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
285,"王民伟","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
286,"孙长泰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
287,"蒙纳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
288,"叶子","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
289,"柳乃林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
290,"王莹","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
291,"王景芳","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
292,"李光惠","Northeast","Changchun Film Studio (2)","摄影","摄影 (2)"
293,"童景文","Northeast","Changchun Film Studio (2)","美术设计","美术设计 (2)"
294,"阙敬修","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
295,"王利夫","Northeast","Changchun Film Studio (2)","副导演","副导演 (2)"
296,"黄野","Northeast","Changchun Film Studio (1)","Director","Director (1)"
297,"史超","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
298,"汪德荣","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
299,"薛彦东","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
300,"马锡钰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
301,"马世达","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
302,"王枫","Northeast","Changchun Film Studio (1)","Acting | 副导演","副导演 (1) & Acting (1)"
303,"程晨","Northeast","Changchun Film Studio (3)","Acting","Acting (3)"
304,"韩绍君","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
305,"李万城","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
306,"李宗林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
307,"孟宪弟","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
308,"李俊杰","Northeast","Changchun Film Studio (1)","美术","美术 (1)"
309,"王继贤","Northeast","Changchun Film Studio (2)","美工 | 美术","美术 (1) & 美工 (1)"
310,"陈明","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
311,"张剑平","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
312,"彭守仁","Northeast","Changchun Film Studio (1)","特技摄影","特技摄影 (1)"
313,"白天民","Northeast","Changchun Film Studio (1)","特技设计","特技设计 (1)"
314,"黄粲","Northeast","Changchun Film Studio (1)","Director","Director (1)"
315,"谢雪畴","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
316,"杨启天","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
317,"戴咏素","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
318,"金励","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
319,"郭文林","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
320,"庄焰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
321,"宋宝义","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
322,"林洪桐","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
323,"顾谦","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
324,"朱琳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
325,"汪一之","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
326,"李友仁","Northeast","Changchun Film Studio (1)","美术","美术 (1)"
327,"车明","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
328,"阎冀","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
329,"吕茂","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
330,"顾德信","Northeast","Changchun Film Studio (2)","摄影 | 副摄影","副摄影 (1) & 摄影 (1)"
331,"蔡振亚","Northeast","Changchun Film Studio (1)","Director","Director (1)"
332,"鲜灵霞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
333,"尚宝信","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
334,"杨淑芳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
335,"郭美美","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
336,"王鸿瑞","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
337,"金倩","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
338,"杨俊臣","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
339,"齐鲁","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
340,"汪德华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
341,"郑耐梅","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
342,"杨淑香","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
343,"单宝峰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
344,"岳韵宗","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
345,"马莉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
346,"胡喜英","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
347,"吉宝亭","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
348,"路亚东","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
349,"辛俊德","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
350,"张禹田","Northeast","Changchun Film Studio (2)","编曲 | 音乐设计","音乐设计 (1) & 编曲 (1)"
351,"尹一青","Northeast","Changchun Film Studio (1)","Director","Director (1)"
352,"孙穆","Northeast","Changchun Film Studio (2)","Scriptwriter","Scriptwriter (2)"
353,"尉赛","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
354,"温祥林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
355,"金林","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
356,"陈翔","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
357,"刘振中","Northeast","Changchun Film Studio (2)","Acting","Acting (2)"
358,"杨光","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
359,"王近胜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
360,"周克","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
361,"白崇岩","Northeast","Changchun Film Studio (2)","音乐编辑 | 作曲","作曲 (1) & 音乐编辑 (1)"
362,"弘波","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
363,"邢汉臣","Northeast","Changchun Film Studio (1)","军事顾问","军事顾问 (1)"
364,"王秀兰","Shanghai (state) / Northeast","Changchun Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (2)"
365,"阎逢春","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
366,"杨虎山","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
367,"筱月来","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
368,"张庆奎","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
369,"筱媛娜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
370,"吴永胜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
371,"武兴栋","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
372,"曹锁元","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
373,"任琪亮","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
374,"纪叶","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
375,"白杨","Shanghai (state) / Northeast","Changchun Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
376,"刘宝树","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
377,"廖凡","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
378,"石岩","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
379,"许东治","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
380,"包学广","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
381,"佟学多","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
382,"许志余","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
383,"敬然","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
384,"朴祐","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
385,"高子星","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
386,"吴天","Northeast","Changchun Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
387,"胡苏","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
388,"王滨","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
389,"郭艺文","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
390,"郭振清","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
391,"郭琪","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
392,"沈竞华","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
393,"谢光喜","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
394,"方为策","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
395,"葛伟卿","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
396,"王桂枝","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
397,"江巍","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
398,"洪堤","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
399,"文征平","Northeast","Changchun Film Studio (1)","独唱","独唱 (1)"
400,"陆柱国","Beijing","Changchun Film Studio (1) & August First Film Studio (2)","Scriptwriter","Scriptwriter (3)"
401,"雷铿","Northeast","Changchun Film Studio (1)","Director","Director (1)"
402,"延泽民","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
403,"韩德山","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
404,"吴彦姝","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
405,"张彦","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
406,"郭书田","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
407,"高宏亮","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
408,"广布道尔基","Northeast","Changchun Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
409,"周九虎","Northeast","Changchun Film Studio (1)","Scriptwriter","Scriptwriter (1)"
410,"周文林","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
411,"徐连凯","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
412,"莽一萍","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
413,"李万甫","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
414,"李怀禄","Northeast","Changchun Film Studio (1)","摄影","摄影 (1)"
415,"林雪松","Northeast","Changchun Film Studio (1)","作曲","作曲 (1)"
416,"张新芳","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
417,"赵志安","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
418,"白雅泉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
419,"董长明","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
420,"刘淑云","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
421,"刘道德","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
422,"张凤梧","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
423,"龚明义","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
424,"韩凤兰","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
425,"荣磊","Northeast","Changchun Film Studio (1)","Director","Director (1)"
426,"姜秀安","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
427,"姜秀玉","Northeast","Changchun Film Studio (1)","Acting","Acting (1)"
428,"王连生","Northeast","Changchun Film Studio (1)","美工","美工 (1)"
429,"袁明达","Northeast","Changchun Film Studio (1)","录音","录音 (1)"
430,"水华","Beijing","Beijing Film Studio (1)","Director","Director (1)"
431,"夏衍","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
432,"谢添","Beijing","Beijing Film Studio (3)","Director","Acting (1) & Director (2) & Scriptwriter (1)"
433,"韩涛","Shanghai (state)","Beijing Film Studio (1) & Haiyan Film Studio (3)","Acting","Acting (4)"
434,"蔡元元","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
435,"安然","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
436,"于中义","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
437,"赵子岳","Beijing","Beijing Film Studio (4)","Acting","Acting (4)"
438,"邸力","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
439,"陈述","Shanghai (state)","Beijing Film Studio (1) & Haiyan Film Studio (5) & Tianma Film Studio (1)","Acting","Acting (7)"
440,"张亮","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
441,"周森冠","Beijing","Beijing Film Studio (4)","Acting","Acting (4)"
442,"马薇","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
443,"梁新","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
444,"郭秉","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
445,"林彬","Shanghai (state)","Beijing Film Studio (1) & Tianma Film Studio (2)","Acting","Acting (3)"
446,"于蓝","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
447,"封顺","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
448,"邵华","Beijing","Beijing Film Studio (3)","Acting","Acting (2) & 副导演 (1)"
449,"巴立华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
450,"钱江","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
451,"何士德","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
452,"谢铁骊","Beijing","Beijing Film Studio (2)","副导演 | Director","副导演 (1) & Director (1)"
453,"欧凡","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
454,"冯光涛","Beijing","Beijing Film Studio (2) & August First Film Studio (1)","指挥","指挥 (3)"
455,"池宁","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
456,"蔡军","Beijing","Beijing Film Studio (3)","录音","录音 (3)"
457,"史平","Beijing","Beijing Film Studio (2)","制片主任","制片主任 (2)"
458,"李干","Beijing","Beijing Film Studio (1)","制片主任","制片主任 (1)"
459,"赵忠","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
460,"杜炳如","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
461,"关世南","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
462,"王恺","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
463,"李百万","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
464,"李林","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","录音 | Acting","Acting (1) & 录音 (1)"
465,"李孟尧","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
466,"郑健民","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
467,"刘士德","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
468,"顾小铨","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
469,"邢榕","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
470,"赵万德","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
471,"方辉","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
472,"阎增和","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
473,"陈志坚","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
474,"李唐","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
475,"张平","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
476,"于清","Beijing","Beijing Film Studio (2)","副导演","副导演 (2) & Acting (1)"
477,"张庆华","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
478,"张先得","Beijing","Beijing Film Studio (2)","美术","美术 (2)"
479,"李凝","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
480,"陈燕嬉","Beijing","Beijing Film Studio (4)","录音","录音 (4)"
481,"刘士达","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
482,"张尔瓒","Beijing","Beijing Film Studio (3)","特技摄影","特技摄影 (3)"
483,"刘鸿文","Beijing","Beijing Film Studio (3)","特技美术","特技美术 (2) & 特技设计 (1)"
484,"杜子","Beijing","Beijing Film Studio (2)","制片主任","制片主任 (2)"
485,"颜冷宾","Beijing","Beijing Film Studio (1)","指挥","指挥 (1)"
486,"李恩杰","Beijing","Beijing Film Studio (2)","Director","Director (2)"
487,"林艺","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
488,"崔国印","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
489,"田润林","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
490,"赵联","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
491,"洪牛牛","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
492,"王怀文","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
493,"余启定","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
494,"王元禄","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
495,"洪琛琛","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
496,"黄非","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
497,"王五","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
498,"杨静","Beijing","Beijing Film Studio (2) & August First Film Studio (1)","Acting","Acting (3)"
499,"马海星","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
500,"于洋","Beijing","Beijing Film Studio (5)","Acting","Acting (5)"
501,"黄宗江","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Scriptwriter | Acting","Acting (1) & Scriptwriter (1)"
502,"韩巨清","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
503,"葛存壮","Beijing","Beijing Film Studio (4)","Acting","Acting (4)"
504,"李大千","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
505,"郑保民","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
506,"李健","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
507,"平原","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
508,"安震江","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
509,"刘钊","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
510,"杨霁明","Beijing","Beijing Film Studio (1)","摄影指导","摄影指导 (1)"
511,"杨予和","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
512,"傅英杰","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
513,"李文化","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
514,"张鲁","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
515,"苏菲","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
516,"秦鹏章","Beijing","Beijing Film Studio (1)","乐队指挥","乐队指挥 (1)"
517,"何云","Beijing","Beijing Film Studio (1)","制片主任","制片主任 (1)"
518,"张浩然","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
519,"王仁","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
520,"刘春霖","Beijing","Beijing Film Studio (3)","Acting | 副导演","Acting (2) & 副导演 (2)"
521,"曹增银","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
522,"秦文","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
523,"刘节","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
524,"李紫平","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
525,"石美芬","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
526,"黄焕光","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
527,"郭来","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
528,"叶怀青","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
529,"林东升","Beijing","Beijing Film Studio (3)","Acting","Acting (3)"
530,"朱今明","Beijing","Beijing Film Studio (3)","摄影","摄影 (3)"
531,"俞翼如","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
532,"李伟才","Beijing","Beijing Film Studio (1) & August First Film Studio (3)","作曲","作曲 (4)"
533,"梁璞","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
534,"关满栋","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
535,"金茂圻","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
536,"顾工","Beijing","Beijing Film Studio (1)","作词","作词 (1)"
537,"任颖","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
538,"纪少岚","Beijing","Beijing Film Studio (2)","制片主任","制片主任 (2)"
539,"秋里","Beijing","Beijing Film Studio (3)","指挥","指挥 (3)"
540,"金山","Beijing","Beijing Film Studio (1)","Scriptwriter | Acting | Director","Director (1) & Scriptwriter (1) & Acting (1)"
541,"李翔","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
542,"吴雪","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
543,"石羽","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
544,"田华","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
545,"路曦","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
546,"梅熹","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
547,"冯一夫","Beijing","Beijing Film Studio (1) & August First Film Studio (2)","Director","Acting (1) & Director (2) & Scriptwriter (1)"
548,"王斑","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
549,"鲁非","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
550,"孟庆和","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
551,"王培","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
552,"李耀华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
553,"田陇","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
554,"谭宁邦","Beijing / Shanghai (state)","Beijing Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (2)"
555,"白瑞克","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
556,"秦威","Beijing","Beijing Film Studio (4)","美工","美工 (3) & 美术 (1)"
557,"刘炽","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
558,"孙鸿魁","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
559,"张海山","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
560,"张逸生","Beijing","Beijing Film Studio (2)","Acting | 副导演","副导演 (1) & Acting (1)"
561,"顾德荣","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
562,"陈怀皑","Beijing","Beijing Film Studio (2)","Director","Director (2)"
563,"杨沫","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
564,"谢芳","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
565,"康泰","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
566,"秦怡","Beijing / Shanghai (state)","Beijing Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (2)"
567,"于是之","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
568,"马晨曦","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
569,"赵玉嵘","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
570,"罗锦麟","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
571,"孙月琴","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
572,"史宽","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
573,"王人美","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
574,"李雨农","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
575,"李建国","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
576,"杜德夫","Beijing","Beijing Film Studio (2)","Acting","Acting (2)"
577,"聂晶","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
578,"瞿希贤","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
579,"王泽民","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
580,"孙月梅","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
581,"孙竦","Beijing","Beijing Film Studio (1)","服装设计","服装设计 (1)"
582,"赵新鸣","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
583,"田炜","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
584,"傅正义","Beijing","Beijing Film Studio (1) & Central Newsreel and Documentary Film Studio (1)","剪接 | 剪辑","剪辑 (1) & 剪接 (1)"
585,"胡其明","Beijing","Beijing Film Studio (2)","制片主任 | 制片","制片 (1) & 制片主任 (1)"
586,"高洪涛","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","摄影","摄影 (2)"
587,"陈国梁","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
588,"陈方千","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
589,"赵国兴","Beijing","Beijing Film Studio (2)","制片主任","制片主任 (2)"
590,"岳野","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
591,"周正","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
592,"徐洗繁","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
593,"舒适","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
594,"罗国梁","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
595,"王应辅","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
596,"戚丽","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
597,"安冉","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
598,"舒迈","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
599,"梁燕生","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
600,"凌元","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
601,"陈翼云","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
602,"莫仁楫","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
603,"苏夏","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
604,"吕宪昌","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
605,"王韵华","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
606,"穆祥英","Beijing","Beijing Film Studio (1)","顾问","顾问 (1)"
607,"史大千","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
608,"黄飞立","Beijing","Beijing Film Studio (1)","指挥","指挥 (1)"
609,"魏荣","Beijing","Beijing Film Studio (1)","Director","Director (1)"
610,"潘文展","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
611,"王云霞","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
612,"熊塞声","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
613,"村里","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
614,"鲁敏","Beijing","Beijing Film Studio (1)","选曲","选曲 (1)"
615,"徐苏灵","Shanghai (state)","Haiyan Film Studio (2)","Director","Director (2)"
616,"伍赛文","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
