Id,Label,GeoCategory,Affilations,Main Role,All Roles
351,"陈裕德","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
352,"史宝奎","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
353,"王际春","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
354,"王卞","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
355,"金美珍","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
356,"莫仁楫","Beijing","Beijing Film Studio (1)","美术","美术 (1)"
357,"卢怡","Beijing","Beijing Film Studio (2) & Pearl River Film Studio (1)","音乐设计 | 作曲 | 音乐","作曲 (1) & 音乐 (1) & 音乐设计 (1)"
358,"孙裕民","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
359,"陈晨","Beijing","Beijing Film Studio (2)","特技摄影","特技摄影 (2)"
360,"冯桂香","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
361,"李国良","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
362,"顾德荣","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
363,"黄兆义","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
364,"胡松华","Beijing","Beijing Film Studio (1)","独唱","独唱 (1)"
365,"姚关荣","Beijing","Beijing Film Studio (3)","指挥","指挥 (3)"
366,"谢添","Beijing","Beijing Film Studio (2)","Director","Director (3)"
367,"伊明","Beijing","Beijing Film Studio (2)","Director","Director (2)"
368,"宝坻县社员赵勤","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
369,"王文煜","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
370,"张久英","Beijing","Beijing Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
371,"张刚维","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
372,"赵玉珠","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
373,"刘蚨祥","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
374,"许进学","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
375,"赵亦珍","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
376,"郭桂珍","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
377,"王月武","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
378,"周连章","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
379,"翟银萍","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
380,"邢书香","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
381,"白莲芝","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
382,"平长生","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
383,"王兆诚","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
384,"刘文亮","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
385,"乔晓凤","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
386,"李瑞芝","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
387,"张孝君","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
388,"王清莲","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
389,"齐书民","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
390,"王兆麟","Beijing","Beijing Film Studio (2)","摄影","摄影 (2)"
391,"池宁","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
392,"舒野","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
393,"季文彦","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
394,"吴燕","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
395,"杨宗琦","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
396,"赵树平","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
397,"于方","Beijing","Beijing Film Studio (2)","制片","制片 (2)"
398,"李凝","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
399,"王韵华","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
400,"战强","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
401,"刘春福","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
402,"王志建","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
403,"刘占霖","Beijing","Beijing Film Studio (1)","指挥","指挥 (1)"
404,"张庆华","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
405,"成德新","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
406,"王泽民","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
407,"苏洪文","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
408,"曾寻","Beijing","Beijing Film Studio (1)","指挥","指挥 (1)"
409,"干学伟","Beijing","Beijing Film Studio (1)","Director","Director (1)"
410,"许珂","Beijing","Beijing Film Studio (1)","Director","Director (1)"
411,"高钦贤","Beijing","Beijing Film Studio (1)","Scriptwriter | Acting","Scriptwriter (1) & Acting (1)"
412,"陈振英","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
413,"孙美蓉","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
414,"肖贵才","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
415,"王春发","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
416,"吴磊","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
417,"李锡鹏","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
418,"崔望云","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
419,"赵海金","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
420,"程美云","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
421,"关键","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
422,"杜陵宝","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
423,"李士华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
424,"张振宇","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
425,"黄占华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
426,"刘建泽","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
427,"张柏川","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
428,"赵伟","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
429,"刘禄平","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
430,"石献正","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
431,"李嵩山","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
432,"白宝柱","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
433,"冯世全","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
434,"冯福南","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
435,"张有明","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
436,"李宝玉","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
437,"王仁浩","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
438,"吴生汉","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
439,"张先得","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
440,"云翔","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
441,"崇望","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
442,"傅英杰","Beijing","Beijing Film Studio (1)","录音","录音 (1)"
443,"李有珍","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
444,"黄心一","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
445,"程荣远","Beijing","Beijing Film Studio (1)","美工","美工 (1)"
446,"李迁秋","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
447,"洪源","Beijing","Beijing Film Studio (1)","作词","作词 (1)"
448,"蒋国良","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
449,"杨雪明","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
450,"迈新","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
451,"宋杰","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
452,"韩中杰","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","指挥","指挥 (2)"
453,"冯金堂","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
454,"河南安阳专区范县创作组-陈洁","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
455,"董鸣鸾","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
456,"张晓凤","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
457,"宗东海","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
458,"张新芳","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
459,"徐广生","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
460,"张葆璘","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
461,"何全志","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
462,"申凤梅","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
463,"刘琳","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
464,"吕宪昌","Beijing","Beijing Film Studio (2)","录音","录音 (2)"
465,"王咏声","Beijing","Beijing Film Studio (1)","音乐","音乐 (1)"
466,"徐广南","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
467,"郭居海","Beijing","Beijing Film Studio (2)","绘景","绘景 (2)"
468,"王福琛","Beijing","Beijing Film Studio (2)","照明","照明 (2)"
469,"周廷梅","Beijing","Beijing Film Studio (1)","剪辑","剪辑 (1)"
470,"何云","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
471,"杨永纯","Beijing","Beijing Film Studio (2)","照明","照明 (2)"
472,"齐玉玲","Beijing","Beijing Film Studio (2)","剪辑","剪辑 (2)"
473,"周民震","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
474,"袁楚平","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
475,"苏秋妹","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
476,"陆志云","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
477,"傅锦华","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
478,"黄家学","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
479,"杨爱民","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
480,"宋辰","Beijing","Beijing Film Studio (1)","音乐","音乐 (1)"
481,"戴海平","Beijing","Beijing Film Studio (1)","音乐","音乐 (1)"
482,"江波","Beijing","Beijing Film Studio (1)","舞台导演","舞台导演 (1)"
483,"高建清","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
484,"成荫","Beijing","Beijing Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
485,"秦怡","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
486,"陈戈","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
487,"彭奇愚","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
488,"郑大年","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
489,"魏荣","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
490,"顾岚","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
491,"鲁非","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
492,"徐恩祥","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
493,"周森冠","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
494,"蔡铭","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
495,"于绍康","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
496,"史林","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
497,"王炳彧","Beijing","Beijing Film Studio (1) & August First Film Studio (1)","Acting","Acting (2)"
498,"高洪涛","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
499,"俞翼如","Beijing","Beijing Film Studio (1)","美术","美术 (1)"
500,"杜鸣心","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
501,"胡纯美","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
502,"王汝英","Beijing","Beijing Film Studio (1)","服装","服装 (1)"
503,"武振山","Beijing","Beijing Film Studio (1)","道具","道具 (1)"
504,"刘鸿文","Beijing","Beijing Film Studio (1)","特技美术","特技美术 (1)"
505,"杜子","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
506,"王彬","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
507,"颜碧丽","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
508,"任德耀","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
509,"石方禹","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
510,"林朴晔","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
511,"王金娥","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
512,"施融","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
513,"张国平","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
514,"梁波罗","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
515,"李保罗","Shanghai (state)","Haiyan Film Studio (2)","Acting","Acting (2)"
516,"谢怡冰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
517,"王松平","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
518,"包福明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
519,"顾温厚","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
520,"傅淑珍","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
521,"王云阶","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
522,"吴英","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
523,"赵光沛","Shanghai (state)","Haiyan Film Studio (1)","助理导演","助理导演 (1)"
524,"乐羽侯","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
525,"施明平","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
526,"周鼎文","Shanghai (state)","Haiyan Film Studio (2)","剪辑","剪辑 (2)"
527,"孙锦顺","Shanghai (state)","Haiyan Film Studio (1)","足球指导","足球指导 (1)"
528,"金龙宝","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
529,"陈传熙","Shanghai (state)","Haiyan Film Studio (2) & Tianma Film Studio (1) & August First Film Studio (2)","指挥","指挥 (5)"
530,"江雨声","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
531,"王玉胡","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
532,"艾丽曼·阿不都拉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
533,"买买提·谢力甫","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
534,"吐尔逊·托乎提","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
535,"阿不都·热合曼","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
536,"尤努司·阿比提","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
537,"尼牙孜·木明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
538,"刘学良","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
539,"阿不都拉·买买提","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
540,"达吾提·尼牙孜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
541,"阿依夏木·克里木","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
542,"帕塔姆·热一丁","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
543,"苏来曼·肉孜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
544,"阿巴斯","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
545,"阿米娜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
546,"加米拉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
547,"罗从周","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
548,"胡倬云","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
549,"高田","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
550,"库尔班·依布拉音","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
551,"陈锦荣","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
552,"武文璞","Shanghai (state)","Haiyan Film Studio (1)","导演助理","导演助理 (1)"
553,"陈祥兴","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
554,"田志高","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
555,"肉孜·吐尔地","Shanghai (state)","Haiyan Film Studio (1)","生活顾问","生活顾问 (1)"
556,"沈建华","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
557,"黄祖模","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
558,"梅兰珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
559,"汪韵芝","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
560,"孙雍蓉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
561,"季梅芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
562,"王彬彬","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
563,"顾国英","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
564,"朱湘蓉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
565,"张宝珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
566,"陈震祥","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","摄影","摄影 (2)"
567,"韩尚义","Shanghai (state)","Haiyan Film Studio (1)","美工","美工 (1)"
568,"金绮芬","Shanghai (state)","Haiyan Film Studio (1)","美工","美工 (1)"
569,"程茹辛","Shanghai (state)","Haiyan Film Studio (2)","编曲 | 作曲","作曲 (1) & 编曲 (1)"
570,"徐澄宇","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
571,"吴江海","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
572,"周梦蕾","Shanghai (state)","Haiyan Film Studio (2)","化妆","化妆 (2)"
573,"陈仁金","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
574,"孙为德","Shanghai (state)","Haiyan Film Studio (1)","绘景","绘景 (1)"
575,"方正","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
576,"潘奔","Shanghai (state)","Haiyan Film Studio (1)","助理导演","助理导演 (1)"
577,"钱千里","Shanghai (state)","Haiyan Film Studio (2)","Director","Director (2)"
578,"毛羽","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
579,"集体创作-俞石","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
580,"王毓祥","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
581,"薛静珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
582,"刘世芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
583,"李岱江","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
584,"王俊英","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
585,"张立新","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
586,"常兰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
587,"吴萍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
588,"朱静","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
589,"黄剑锋","Shanghai (state)","Haiyan Film Studio (1)","美工","美工 (1)"
590,"股敏","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
591,"陆仲伯","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
592,"侯佩珍","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
593,"张贵福","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
594,"丁辰","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
595,"苏德","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
596,"林秉生","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
597,"沈传悌","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
598,"张安林","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
599,"张天赐","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
600,"李天济","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
601,"杨在葆","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
602,"李玲君","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
603,"周康瑜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
604,"徐才根","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
605,"史淑桂","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
606,"赵抒音","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
607,"吴云芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
608,"徐俊杰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
609,"宏霞","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
610,"王琪","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
611,"张云立","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
612,"李农","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
613,"李魁","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
614,"谢檠前","Shanghai (state)","Haiyan Film Studio (1)","美工","美工 (1)"
615,"向异","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
616,"任心良","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
617,"蒋幼安","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
618,"黄财章","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
619,"陈忠豪","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
620,"廖瑞群","Shanghai (state)","Haiyan Film Studio (1)","助理导演","助理导演 (1)"
621,"宋光海","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (2) & Shanghai Animation Film Studio (1)","指挥","指挥 (4)"
622,"上海市嘉定县锡剧团-幸之","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
623,"赵振威","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
624,"袁嘉兰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
625,"冯嘉芬","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
626,"孙洁","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
627,"仲永清","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
628,"王惠民","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
629,"王汉庸","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
630,"李梓","Shanghai (state)","Haiyan Film Studio (1)","解说","解说 (1)"
631,"赵明","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
632,"陈耘","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
633,"达式常","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
634,"曹雷","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
635,"朱曼芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
636,"温锡莹","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
637,"沙莉","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
638,"顾正勇","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
639,"张雪郁","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
640,"石凤岐","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
641,"魏钰铮","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
642,"李金桂","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
643,"萧珩","Beijing / Shanghai (state)","Tianma Film Studio (1) & August First Film Studio (1)","作曲","作曲 (2)"
644,"龚政明","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
645,"凌之浩","Shanghai (state)","Tianma Film Studio (1)","副导演","副导演 (1)"
646,"李智杰","Shanghai (state)","Tianma Film Studio (1)","特技设计","特技设计 (1)"
647,"蒲维仲","Shanghai (state)","Tianma Film Studio (2)","特技摄影","特技摄影 (2)"
648,"兰为洁","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
649,"吴树萌","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
650,"徐自强","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
651,"陆立之","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
652,"殷子","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
653,"集体创作-庄新儒","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
654,"魏鹤龄","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
655,"张小玲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
656,"崔月明","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
657,"冯奇","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
658,"柳杰","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
659,"金乃华","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
660,"江山","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
661,"曹威业","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
662,"徐克己","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
663,"张林漪","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
664,"周云麟","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
665,"张玉珊","Shanghai (state)","Tianma Film Studio (1)","特技设计","特技设计 (1)"
666,"王洁","Shanghai (state)","Tianma Film Studio (1)","副导演","副导演 (1)"
667,"张驾珊","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
668,"姜永昌","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
669,"胡善恕","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
670,"谢晋","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
671,"林谷","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
672,"徐进","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
673,"谢芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
674,"曹银娣","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
675,"沈凤娟","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
