Id,Label,GeoCategory,Affilations,Main Role,All Roles
650,"陈祥兴","Shanghai (state)","Shanghai Film Studio (2)","剪辑","剪辑 (2)"
651,"韦布","Shanghai (state)","Shanghai Film Studio (1)","副制片主任","副制片主任 (1)"
652,"张定和","Shanghai (state)","Shanghai Film Studio (1)","音乐","音乐 (1)"
653,"朱傅茗","Shanghai (state)","Shanghai Film Studio (1)","音乐顾问","音乐顾问 (1)"
654,"项金根","Shanghai (state)","Shanghai Film Studio (1)","指挥","指挥 (1)"
655,"应云卫","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
656,"周信芳","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
657,"刘斌昆","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
658,"霍新涛","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
659,"筱文林","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
660,"陆玉兰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
661,"李盛佐","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
662,"赵德钰","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
663,"刘少春","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
664,"李玉茹","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
665,"童芷苓","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
666,"汪志奎","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
667,"黄正勤","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
668,"秋云芳","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
669,"王泗水","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
670,"熊志麟","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
671,"沈金波","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
672,"徐剑整","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
673,"张林漪","Shanghai (state)","Shanghai Film Studio (1)","音乐","音乐 (1)"
674,"张鑫海","Shanghai (state)","Shanghai Film Studio (1)","音乐","音乐 (1)"
675,"吴白匈","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
676,"木水","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
677,"俞介君","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
678,"谢鸣","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
679,"沈佩华","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
680,"何枫","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
681,"张锡龄","Shanghai (state)","Shanghai Film Studio (2)","摄影","摄影 (2)"
682,"凌雷","Shanghai (state)","Shanghai Film Studio (2)","美工","美工 (2)"
683,"程茹辛","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
684,"郑桦","Shanghai (state)","Shanghai Film Studio (2)","作曲","作曲 (2)"
685,"薛志昌","Shanghai (state)","Shanghai Film Studio (2)","录音","录音 (2)"
686,"吴英","Shanghai (state)","Shanghai Film Studio (2)","录音","录音 (2)"
687,"冯璜","Shanghai (state)","Shanghai Film Studio (2)","乐队指挥","乐队指挥 (2)"
688,"陶雄","Shanghai (state)","Shanghai Film Studio (1)","编辑","编辑 (1)"
689,"杨小仲","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
690,"陈静","Shanghai (state)","Shanghai Film Studio (1)","Scriptwriter","Scriptwriter (1)"
691,"姚澄","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
692,"谭君卿","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
693,"曹威业","Shanghai (state)","Shanghai Film Studio (1)","摄影","摄影 (1)"
694,"叶傅卿","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
695,"王梦鱼","Shanghai (state)","Shanghai Film Studio (1)","作曲","作曲 (1)"
696,"张天赐","Shanghai (state)","Shanghai Film Studio (1)","Director","Director (1)"
697,"熊剑啸","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
698,"李雅樵","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
699,"陈梅村","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
700,"萧受珍","Shanghai (state)","Shanghai Film Studio (1)","Acting","Acting (1)"
701,"易佑庄","Shanghai (state)","Shanghai Film Studio (1)","音乐","音乐 (1)"
702,"邵子和","Shanghai (state)","Shanghai Film Studio (1)","录音","录音 (1)"
703,"王苹","Beijing","August First Film Studio (1)","Director","Director (1)"
704,"刘沛然","Beijing","August First Film Studio (1)","Director","Director (1)"
705,"傅铎","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
706,"今欣","Beijing","August First Film Studio (1)","Acting","Acting (1)"
707,"田裕民","Beijing","August First Film Studio (1)","Acting","Acting (1)"
708,"席德昌","Beijing","August First Film Studio (1)","Acting","Acting (1)"
709,"李其煌","Beijing","August First Film Studio (1)","Acting","Acting (1)"
710,"邢志贤","Beijing","August First Film Studio (1)","Acting","Acting (1)"
711,"曹瑞","Beijing","August First Film Studio (2)","Acting","Acting (2)"
712,"张浩然","Beijing","August First Film Studio (2)","Acting","Acting (2)"
713,"魏庆怀","Beijing","August First Film Studio (2)","Acting","Acting (2)"
714,"陈立中","Beijing","August First Film Studio (1)","Acting","Acting (1)"
715,"里坡","Beijing","August First Film Studio (1)","Acting","Acting (1)"
716,"李力","Beijing","August First Film Studio (1)","Acting","Acting (1)"
717,"张元方","Beijing","August First Film Studio (1)","Acting","Acting (1)"
718,"严寄洲","Beijing","August First Film Studio (2)","Scriptwriter | Acting | Director","Acting (1) & Director (1) & Scriptwriter (1)"
719,"杨角","Beijing","August First Film Studio (2)","Acting","Acting (2)"
720,"魏敏","Beijing","August First Film Studio (1)","制片主任 | Acting","制片主任 (1) & Acting (1)"
721,"李司野","Beijing","August First Film Studio (1)","Acting","Acting (1)"
722,"言小朋","Beijing","August First Film Studio (2)","Acting","Acting (2)"
723,"范伯涛","Beijing","August First Film Studio (2)","Acting","Acting (2)"
724,"李雪红","Beijing","August First Film Studio (1)","Acting","Acting (1)"
725,"郭筠","Beijing","August First Film Studio (1)","Acting","Acting (1)"
726,"孙宪元","Beijing","August First Film Studio (2)","Acting","Acting (2)"
727,"刘季云","Beijing","August First Film Studio (1)","Acting","Acting (1)"
728,"成立业","Beijing","August First Film Studio (1)","Acting | 剧务主任","剧务主任 (1) & Acting (1)"
729,"毕须","Beijing","August First Film Studio (2)","Acting","Acting (2)"
730,"曹进云","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
731,"王伟","Beijing","August First Film Studio (1)","布景设计","布景设计 (1)"
732,"李伟才","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
733,"郭大震","Beijing","August First Film Studio (1)","录音","录音 (1)"
734,"王寅","Beijing","August First Film Studio (1)","特技设计","特技设计 (1)"
735,"王少岩","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
736,"李鸿昌","Beijing","August First Film Studio (1)","Acting","Acting (1)"
737,"韩梅","Beijing","August First Film Studio (1)","Acting","Acting (1)"
738,"郭华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
739,"徐佩立","Beijing","August First Film Studio (1)","Acting","Acting (1)"
740,"石茵","Beijing","August First Film Studio (1)","Acting","Acting (1)"
741,"李四野","Beijing","August First Film Studio (1)","Acting","Acting (1)"
742,"赵恒多","Beijing","August First Film Studio (1)","Acting","Acting (1)"
743,"邓敬苏","Beijing","August First Film Studio (1)","Acting","Acting (1)"
744,"明照芳","Beijing","August First Film Studio (1)","Acting","Acting (1)"
745,"李志远","Beijing","August First Film Studio (1)","Acting","Acting (1)"
746,"蒋仕","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
747,"徐润","Beijing","August First Film Studio (1)","布景设计","布景设计 (1)"
748,"高如星","Beijing","August First Film Studio (1)","作曲","作曲 (1)"
749,"何宝锭","Beijing","August First Film Studio (1)","录音","录音 (1)"
750,"石岚","Beijing","Central Newsreel and Documentary Film Studio (1)","Director","Director (1)"
751,"谢添","Beijing","Central Newsreel and Documentary Film Studio (1)","Scriptwriter","Scriptwriter (1)"
752,"桑夫","Beijing","Central Newsreel and Documentary Film Studio (1)","Scriptwriter","Scriptwriter (1)"
753,"侯宝林","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
754,"郭启儒","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
755,"张先德","Beijing","Central Newsreel and Documentary Film Studio (1)","美工","美工 (1)"
756,"田世珍","Beijing","Central Newsreel and Documentary Film Studio (1)","美工","美工 (1)"
757,"何方","Beijing","Central Newsreel and Documentary Film Studio (2)","作曲","作曲 (2)"
758,"刘钊","Beijing","Central Newsreel and Documentary Film Studio (1)","录音","录音 (1)"
759,"李云","Beijing","Central Newsreel and Documentary Film Studio (1)","副导演","副导演 (1)"
760,"赵义虎","Beijing","Central Newsreel and Documentary Film Studio (1)","副制片主任","副制片主任 (1)"
761,"朱革","Beijing","Central Newsreel and Documentary Film Studio (1)","特技摄影","特技摄影 (1)"
762,"张尔瓒","Beijing","Central Newsreel and Documentary Film Studio (1)","特技摄影","特技摄影 (1)"
763,"冯光涛","Beijing","Central Newsreel and Documentary Film Studio (2)","指挥","指挥 (2)"
764,"金山","Beijing","Central Newsreel and Documentary Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
765,"崔嵬","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
766,"王斑","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
767,"张茜莲","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
768,"张云芳","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
769,"邵华","Beijing","Central Newsreel and Documentary Film Studio (1)","Acting","Acting (1)"
770,"高洪涛","Beijing","Central Newsreel and Documentary Film Studio (1)","摄影","摄影 (1)"
771,"秦威","Beijing","Central Newsreel and Documentary Film Studio (1)","美术设计","美术设计 (1)"
772,"葛光锐","Beijing","Central Newsreel and Documentary Film Studio (1)","作曲","作曲 (1)"
773,"薛慎行","Beijing","Central Newsreel and Documentary Film Studio (1)","录音","录音 (1)"
774,"马德昌","Beijing","Central Newsreel and Documentary Film Studio (1)","剧务主任","剧务主任 (1)"
