Id,Label,GeoCategory,Affilations,Main Role,All Roles
319,"赵国发","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
320,"于清","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
321,"谢铁骊","Beijing","Beijing Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
322,"丛深","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
323,"罗玉甫","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
324,"彭彧","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
325,"秦文","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
326,"张平","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
327,"张伦","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
328,"崔萍","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
329,"陈树新","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
330,"刘乞","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
331,"马尔路","Beijing","Beijing Film Studio (2)","Acting | Director","Acting (1) & Director (1)"
332,"李文化","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
333,"李凝","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
334,"齐玉玲","Beijing","Beijing Film Studio (2)","剪辑","剪辑 (2)"
335,"马少孔","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
336,"姚关荣","Beijing","Beijing Film Studio (1)","指挥","指挥 (1)"
337,"凌子风","Beijing","Beijing Film Studio (1)","Director","Director (1)"
338,"董克娜","Beijing","Beijing Film Studio (1)","Director","Director (1)"
339,"武玉笑","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
340,"阿不都拉赫曼·阿瓦孜","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
341,"努尔尼莎·司玛依","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
342,"萨得克","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
343,"里坡","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
344,"斯拉基丁·斯拉音","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
345,"沙黑","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
346,"热比亚·巴拉提","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
347,"阿不都克里木·艾利","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
348,"托乎提·艾则孜","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
349,"帕它木·热一丁","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
350,"玛黑拜代儿·达乌提","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
351,"萨尼亚·莫玛汉","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
352,"钱江","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
353,"邵光深","Beijing","Beijing Film Studio (1)","作曲","作曲 (1)"
354,"李宝兰","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
355,"王兆麟","Beijing","Beijing Film Studio (1)","副摄影","副摄影 (1)"
356,"邵杰","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
357,"战强","Beijing","Beijing Film Studio (1)","剪接","剪接 (1)"
358,"徐和庆","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
359,"何云","Beijing","Beijing Film Studio (2)","制片","制片 (2)"
360,"张起","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
361,"许珂","Beijing","Beijing Film Studio (1)","Director","Director (1)"
362,"王素稔","Beijing","Beijing Film Studio (1)","Scriptwriter","Scriptwriter (1)"
363,"李宝岩","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
364,"魏喜奎","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
365,"黄坚","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
366,"王凤朝","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
367,"程汉焜","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
368,"刘久增","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
369,"方世燕","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
370,"佟大方","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
371,"孙砚琴","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
372,"张新元","Beijing","Beijing Film Studio (1)","Acting","Acting (1)"
373,"陈国梁","Beijing","Beijing Film Studio (1)","摄影","摄影 (1)"
374,"陈翼云","Beijing","Beijing Film Studio (1)","美术","美术 (1)"
375,"关巩声","Beijing","Beijing Film Studio (1)","音乐","音乐 (1)"
376,"刘书方","Beijing","Beijing Film Studio (1)","音乐","音乐 (1)"
377,"韩德福","Beijing","Beijing Film Studio (1)","唱腔指导","唱腔指导 (1)"
378,"阙文","Beijing","Beijing Film Studio (1)","副导演","副导演 (1)"
379,"赵树平","Beijing","Beijing Film Studio (1)","照明","照明 (1)"
380,"高建清","Beijing","Beijing Film Studio (1)","化妆","化妆 (1)"
381,"于方","Beijing","Beijing Film Studio (1)","制片","制片 (1)"
382,"赵丹","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Acting | Director","Director (1) & Scriptwriter (1) & Acting (1)"
383,"徐韬","Shanghai (state)","Haiyan Film Studio (2)","Scriptwriter | Director","Director (2) & Scriptwriter (2)"
384,"钱千里","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Director | 执行导演","Director (1) & Scriptwriter (1) & 执行导演 (1)"
385,"艾明之","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
386,"高博","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
387,"祝希娟","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
388,"吴文华","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
389,"黄达亮","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
390,"周康瑜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
391,"祁明远","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
392,"谢怡冰","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
393,"邱以仁","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
394,"范厚勤","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
395,"黄剑锋","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
396,"王云阶","Shanghai (state)","Haiyan Film Studio (2)","指挥 | 作曲","作曲 (1) & 指挥 (1)"
397,"林秉生","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
398,"周梦蕾","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
399,"周鼎文","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
400,"沈建华","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
401,"刘琼","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
402,"葛炎","Shanghai (state)","Haiyan Film Studio (2)","作曲","Scriptwriter (1) & 作曲 (2)"
403,"杨丽坤","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
404,"包斯尔","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
405,"韩非","Shanghai (state)","Haiyan Film Studio (1) & Tianma Film Studio (1)","Acting","Acting (2)"
406,"黄琼英","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
407,"柳杰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
408,"冯奇","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
409,"白文芬","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
410,"乐水智","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
411,"孙秀珊","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
412,"沙玉美","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
413,"李龙珠","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
414,"吴丽华","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
415,"张枏","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
416,"杨桂珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
417,"赵楚玉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
418,"马慧仙","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
419,"殷佩娴","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
420,"曹荃弟","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
421,"尹少波","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
422,"王乃文","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
423,"龙翔","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
424,"严学恒","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
425,"何少林","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
426,"陈宣笙","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
427,"周培武","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
428,"杨镇安","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
429,"殷福刚","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
430,"马志新","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
431,"谢棣达","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
432,"许琦","Shanghai (state)","Haiyan Film Studio (2)","摄影","摄影 (2)"
433,"丁辰","Shanghai (state)","Haiyan Film Studio (2)","美术","美术 (2)"
434,"罗宗贤","Shanghai (state)","Haiyan Film Studio (1)","声乐指导","声乐指导 (1)"
435,"苗振宇","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
436,"李广田","Shanghai (state)","Haiyan Film Studio (1)","文学顾问","文学顾问 (1)"
437,"江雨声","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
438,"茅迪芳","Shanghai (state)","Haiyan Film Studio (1)","舞蹈设计","舞蹈设计 (1)"
439,"任平","Shanghai (state)","Haiyan Film Studio (1)","舞蹈设计","舞蹈设计 (1)"
440,"林福增","Shanghai (state)","Haiyan Film Studio (2)","绘景","绘景 (2)"
441,"陈祥兴","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
442,"李智杰","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
443,"蒲维仲","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
444,"沈维康","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
445,"姚永福","Shanghai (state)","Haiyan Film Studio (2)","化妆","化妆 (2)"
446,"支光","Shanghai (state)","Haiyan Film Studio (1)","服装设计","服装设计 (1)"
447,"吕再良","Shanghai (state)","Haiyan Film Studio (1)","服装设计","服装设计 (1)"
448,"陈忠豪","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
449,"胡松华","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","演唱者 | 独唱","演唱者 (1) & 独唱 (1)"
450,"杜丽华","Shanghai (state)","Haiyan Film Studio (1)","演唱者","演唱者 (1)"
451,"刘明义","Shanghai (state)","Haiyan Film Studio (1)","演唱者","演唱者 (1)"
452,"靳小才","Shanghai (state)","Haiyan Film Studio (1)","演唱者","演唱者 (1)"
453,"程振华","Shanghai (state)","Haiyan Film Studio (1)","演唱者","演唱者 (1)"
454,"司徒汉","Shanghai (state)","Haiyan Film Studio (1)","指挥","指挥 (1)"
455,"沈浮","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
456,"王玉梅","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
457,"郭殿昌","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
458,"高如平","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
459,"袁耀东","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
460,"刘桂芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
461,"贾仲谦","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
462,"刘子云","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
463,"丁立华","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
464,"杨振兴","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
465,"邵力","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
466,"孙传信","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
467,"仲星火","Shanghai (state)","Haiyan Film Studio (2) & August First Film Studio (1)","Acting","Acting (2)"
468,"杜非","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
469,"王天云","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
470,"汪知秀","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
471,"王青莲","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
472,"房向南","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
473,"陆仲伯","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
474,"肖镇","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
475,"孔基成","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
476,"沈传悌","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
477,"田志高","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
478,"吴承镛","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
479,"王大卫","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
480,"郑君里","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
481,"王炼","Shanghai (state)","Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
482,"张瑞芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
483,"张雁","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
484,"林彬","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
485,"康泰","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
486,"温锡莹","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
487,"王琪","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
488,"赵矛","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
489,"史淑桂","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
490,"路明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
491,"智世明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
492,"范雪朋","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
493,"张文蓉","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
494,"吴云芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
495,"包奎生","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
496,"茂路","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
497,"罗从周","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
498,"冯四知","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
499,"王志初","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
500,"胡登仁","Shanghai (state)","Haiyan Film Studio (1)","美术","美术 (1)"
501,"周恒良","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
502,"朱朝升","Shanghai (state)","Haiyan Film Studio (2) & August First Film Studio (1)","剪辑","剪辑 (2)"
503,"姜亦素","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
504,"戴胜潮","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
505,"颜碧丽","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
506,"朴咏一","Shanghai (state)","Haiyan Film Studio (1)","副导演","副导演 (1)"
507,"毕立奎","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
508,"安国敏","Shanghai (state)","Haiyan Film Studio (1)","指挥","指挥 (1)"
509,"张骏祥","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
510,"李舒田","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Director","Director (1)"
511,"高正","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Director","Director (1)"
512,"赵拓","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
513,"谭宁邦","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
514,"村里","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
515,"英若诚","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
516,"邢吉田","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
517,"吴雪","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
518,"杨在葆","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
519,"田华","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
520,"何立己","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
521,"师伟","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","Acting","Acting (1)"
522,"吴印成","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","总摄影","总摄影 (1)"
523,"马林发","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","摄影","摄影 (1)"
524,"寇纪文","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","摄影","摄影 (1)"
525,"韩尚义","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","美工","美工 (1)"
526,"吕其明","Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1) & Tianma Film Studio (2)","指挥","作曲 (1) & 指挥 (2)"
527,"吴江海","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","录音","录音 (1)"
528,"乐羽侯","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","化妆","化妆 (1)"
529,"徐进","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","制片主任","制片主任 (1)"
530,"姚笛","Beijing / Shanghai (state)","Haiyan Film Studio (1) & August First Film Studio (1)","指挥","指挥 (1)"
531,"傅超武","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
532,"胡万春","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
533,"张伐","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
534,"张良","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
535,"赵联","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
536,"宏霞","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
537,"张翼","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
538,"张小玲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
539,"宣景琳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
540,"吴茵","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
541,"苏茵","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
542,"高笑鸥","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
543,"于冲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
544,"张鸿眉","Shanghai (state)","Tianma Film Studio (1)","Acting | 导演助理","导演助理 (1) & Acting (1)"
545,"卢俊福","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
546,"何瑞基","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
547,"萧珩","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
548,"龚建清","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
549,"张驾珊","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
550,"杨龙生","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
551,"迟习道","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
552,"王苹","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
553,"葛鑫","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
554,"沈西蒙","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
555,"徐林格","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
556,"宫子丕","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
557,"马学士","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
558,"袁岳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
559,"廖有梁","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
560,"刘鸿声","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
561,"陶玉玲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
562,"丁尼","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
563,"王士学","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
564,"吴斌","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
565,"张耐霞","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
566,"余肖梅","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
567,"李传弟","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
568,"李恩琪","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
569,"姜曼璞","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
570,"安家祥","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
571,"金甲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
572,"桂步云","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
573,"袁之远","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
574,"黄绍芬","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
575,"张汉臣","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
576,"徐克己","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
577,"丁伯和","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
578,"王洁","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
579,"吕薇","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
580,"陈渭沧","Shanghai (state)","Tianma Film Studio (1)","特技摄影","特技摄影 (1)"
581,"曹有光","Shanghai (state)","Tianma Film Studio (1)","特技设计","特技设计 (1)"
582,"诸锦顺","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
583,"倪亦非","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
584,"陈云","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
585,"沈锡元","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
586,"高衡","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
587,"集体创作-李洪辛","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
588,"魏鹤龄","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
589,"上官云珠","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
590,"郑嘉森","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
591,"武也文","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
592,"李保罗","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
593,"梁明","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
594,"穆宏","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
595,"于明德","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
596,"顾也鲁","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
597,"郑敏","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
598,"陈述","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
599,"保琪","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
600,"于振寰","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
601,"石灵","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
602,"曹威业","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
603,"王月白","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
604,"寄明","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
605,"伍华","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
606,"周国柱","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
607,"李萍","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
608,"张玉珊","Shanghai (state)","Tianma Film Studio (1)","特技设计","特技设计 (1)"
609,"梅云熹","Shanghai (state)","Tianma Film Studio (1)","特技摄影","特技摄影 (1)"
610,"贺路","Shanghai (state)","Tianma Film Studio (1)","副导演","副导演 (1)"
611,"陶侃","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
612,"曹雷","Shanghai (state)","Tianma Film Studio (1)","讲解员","讲解员 (1)"
613,"张惠均","Shanghai (state)","Tianma Film Studio (1)","助理导演","助理导演 (1)"
614,"袁先","Beijing","August First Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
615,"郑洪","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
616,"孟洁","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
617,"赵汝平","Beijing","August First Film Studio (1)","Acting","Acting (1)"
618,"孔芮","Beijing","August First Film Studio (1)","Acting","Acting (1)"
619,"孔秀珍","Beijing","August First Film Studio (1)","Acting","Acting (1)"
620,"曲云","Beijing","August First Film Studio (2)","Acting","Acting (2)"
621,"刘教级","Beijing","August First Film Studio (2)","Acting","Acting (2)"
622,"李久芳","Beijing","August First Film Studio (2)","Acting","Acting (2)"
623,"张连伏","Beijing","August First Film Studio (1)","Acting","Acting (1)"
624,"危美玲","Beijing","August First Film Studio (2)","Acting","Acting (2)"
625,"沈华芬","Beijing","August First Film Studio (1)","Acting","Acting (1)"
626,"易小豆","Beijing","August First Film Studio (1)","Acting","Acting (1)"
627,"唐克","Beijing","August First Film Studio (1)","Acting","Acting (1)"
628,"卢稼影","Beijing","August First Film Studio (1)","Acting","Acting (1)"
629,"王孝忠","Beijing","August First Film Studio (1)","Acting","Acting (1)"
630,"张善甫","Beijing","August First Film Studio (2)","Acting","Acting (2)"
