film,frame,pos,num_people,num_heads,geo_category,production,year,type,n_heads
A Dream of Cossack,1050,0.8267716535433071,12,27,Non-Chinese,Non-Chinese,1950,Feature,0.3333333333333333
A Dream of Cossack,1052,0.8283464566929134,14,19,Non-Chinese,Non-Chinese,1950,Feature,0.2345679012345679
A Dream of Cossack,1055,0.8307086614173228,11,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1103,0.868503937007874,11,30,Non-Chinese,Non-Chinese,1950,Feature,0.37037037037037035
A Dream of Cossack,1107,0.8716535433070867,11,9,Non-Chinese,Non-Chinese,1950,Feature,0.1111111111111111
A Dream of Cossack,1111,0.8748031496062992,12,36,Non-Chinese,Non-Chinese,1950,Feature,0.4444444444444444
A Dream of Cossack,1113,0.8763779527559055,13,19,Non-Chinese,Non-Chinese,1950,Feature,0.2345679012345679
A Dream of Cossack,1118,0.8803149606299212,11,13,Non-Chinese,Non-Chinese,1950,Feature,0.16049382716049382
A Dream of Cossack,1119,0.8811023622047244,15,18,Non-Chinese,Non-Chinese,1950,Feature,0.2222222222222222
A Dream of Cossack,1120,0.8818897637795275,13,12,Non-Chinese,Non-Chinese,1950,Feature,0.14814814814814814
A Dream of Cossack,1121,0.8826771653543307,12,18,Non-Chinese,Non-Chinese,1950,Feature,0.2222222222222222
A Dream of Cossack,1122,0.8834645669291339,13,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1125,0.8858267716535433,11,52,Non-Chinese,Non-Chinese,1950,Feature,0.6419753086419753
A Dream of Cossack,1133,0.8921259842519685,11,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,1146,0.9023622047244094,16,20,Non-Chinese,Non-Chinese,1950,Feature,0.24691358024691357
A Dream of Cossack,1147,0.9031496062992126,13,25,Non-Chinese,Non-Chinese,1950,Feature,0.30864197530864196
A Dream of Cossack,1148,0.9039370078740158,13,25,Non-Chinese,Non-Chinese,1950,Feature,0.30864197530864196
A Dream of Cossack,1149,0.9047244094488189,15,22,Non-Chinese,Non-Chinese,1950,Feature,0.2716049382716049
A Dream of Cossack,1150,0.905511811023622,12,14,Non-Chinese,Non-Chinese,1950,Feature,0.1728395061728395
A Dream of Cossack,1151,0.9062992125984252,14,24,Non-Chinese,Non-Chinese,1950,Feature,0.2962962962962963
A Dream of Cossack,1152,0.9070866141732283,11,15,Non-Chinese,Non-Chinese,1950,Feature,0.18518518518518517
A Dream of Cossack,1153,0.9078740157480315,11,29,Non-Chinese,Non-Chinese,1950,Feature,0.35802469135802467
A Dream of Cossack,1154,0.9086614173228347,11,23,Non-Chinese,Non-Chinese,1950,Feature,0.2839506172839506
A Dream of Cossack,1159,0.9125984251968504,11,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,1160,0.9133858267716536,12,17,Non-Chinese,Non-Chinese,1950,Feature,0.20987654320987653
A Dream of Cossack,1166,0.9181102362204724,16,11,Non-Chinese,Non-Chinese,1950,Feature,0.13580246913580246
A Dream of Cossack,1171,0.9220472440944882,12,33,Non-Chinese,Non-Chinese,1950,Feature,0.4074074074074074
A Dream of Cossack,1173,0.9236220472440945,11,41,Non-Chinese,Non-Chinese,1950,Feature,0.5061728395061729
A Dream of Cossack,1175,0.9251968503937008,11,25,Non-Chinese,Non-Chinese,1950,Feature,0.30864197530864196
A Dream of Cossack,1176,0.925984251968504,15,28,Non-Chinese,Non-Chinese,1950,Feature,0.345679012345679
A Dream of Cossack,1179,0.9283464566929134,11,46,Non-Chinese,Non-Chinese,1950,Feature,0.5679012345679012
